sequence,label
ecceffdeAddfdeecdedddfBddccfeeefffdecccfecddfcffcc,AB
eeeccdfedAdccddfefccdcddAcdffefedccfefcdecedeefccd,AA
cefecBfdffeefceccdeeddcdBdfdfcddffedcdcdccedcdcdce,BB
ddeffedBedddedddcdccAdcdccceeeeefcceddecfeeccceedd,BA
ccdcefffAdecfecececfAddedeeececcedfedecfcccfcdfcfe,AA
edfdcdfeedAcddcfdfefcfcBeceddddeddecfdeeeefddedfce,AB
fedcfeeecdAdfccffeedcddcBefedecfefffcdcecfdfdedeec,AB
cfffdcfAdccdcdefffefffdBeeffcdeddeececeeedceffeeee,AB
dcdcddfcdBfcceeeedfcdddeBfdefdedfedeeffccfffcfffcc,BB
cdeedfcfeBdcfffdecfeedBcfffccefddcccdffdfcefededfe,BB
ecceecceBfcefdfffcfdBceedeefcfcdecdfdecfcfefffefce,BB
dfdddfcAdceccdffddefffdBddddcefeceeeedccdccfdcfeff,AB
feddceecfdAddedccdedfccfBdccdecedefcfccedceddcefde,AB
edfdcdefdBdfdfceceeccddfAdfecedefceecceeefcdcfeffe,BA
eddddccfAdcfcecdecfecedeBedcfcdfdccdceeffffeeedffe,AB
deeecfcefBefcdcedddcfdffcBcfecdefdfdfedffdffcccedc,BB
eefdfBedfeecfdcccdcceeAfeceeeccddececedcccefeccdec,BA
fefedefceeBeffffccfeBfdddfcedcfefdeffecdddffcfefcd,BB
feecddfdfAcfeeddcccfcefAcedcdeddcdedddfffceecedcdd,AA
fdcdcfefAefdcecffcfefedefAfdcdddfedefccfcfffdfdfee,AA
ffcdfedceBfddecdcfdddfeAceecefefefcffcfdfdfedcfccf,BA
fdfeecdedBdedfddecefcBdcdefcdfecdeefcddccddfecedfe,BB
fdcfccfAdedfdcffcedefeeAfdfddfeedddcffcdffdccccfef,AA
eccddcfAfccdddffefeedAedcdceeedefcdcceeccdeddcdffd,AA
fddccBeccddffcdedddcAddfcfffededeececcdcdccdfdeedc,BA
edeefecAccdeededeecffcfAddddeecccdeecdcefeccfcecce,AA
eddffcefAdffecffecddBdeeecfddfdddeedcefffedfefedee,AB
cdeedfffAfdfdfcccfdfccccBededcffeffecddccfefcdecff,AB
ccdfdBedcdeeecfddccefdddcAfecdcfecefdffdffeeffefde,BA
dfededddcAcccdcefeefeeeAcffecfddddddecefdeccceeede,AA
cfccdefAeddecfccdceccfcBdcfeccfcfcedfdecfedeecfcdc,AB
fdfedcdBfddfeeceedfededcdAdcedecededdfdfcfdffccfed,BA
ccdeeeedAdfddffdccdcdfBecfcedddcdffefffcdfdffcddff,AB
cdeccAfcecddeeffecdcAcddeecddcfedcdfceceeccfdeeddf,AA
cedfcceBdcdeecededefccAfefecfdcdcfddfcecffcfcdfced,BA
dcdcffefeBecdfccffffdfBfddfdcdffccdcdccdfdcefdefcc,BB
ccefffcefBeedefddecffAdfdcefcefccdddffddcfcdefdccf,BA
dffcdBccffddffecefcfddAfdeeefecdefdcdccdefdffeddee,BA
feedffdeefAeeeeeedefdcedAfeffccceefdfecfdcddfeffff,AA
ecedffeeBdfcfdfcfefdAfceeedfffdfdfeedffcedcececcef,BA
defedcdfcfAcdcddcdecdedfeBeefddccefcecfefdddfcdece,AB
efeecBcfdddedcdefcecccBfeeecfdccccecccefcdffcccdce,BB
cfdfdeeccBfcceeefededcBcfccccffcdfeddcedceededffcc,BB
ceceefeecAdefddfeccddefAcffeeccfdeecfcfecffdddeecd,AA
edcddBcefeeeefccecfddeAccedcecddedcddeefefeddecdde,BA
fdefeccAcdeddedcdceefdfcdBceeceedfedecdccddddcdfec,AB
fefecAfcdecfdccfccecdfAdefecdddfdfdffddcdfccdffeff,AA
fdfefcdeBdcfcdffdffcfAccfffcfefeedffffdcecdcfddccd,BA
dedfdceBddeccffccededcfdBeccefffeededdfcdecdfffffc,BB
cefffcefAfefeeedcfceeceBddeccffdcdefdcdccffeccedfd,AB
eddfdfBfdfedfffecdddffBdfdedefdffefdedeceddfdeefcf,BB
cedddAccddfeefeecccffBfeddeffefecffeffecfdcffddecf,AB
efccffAfefdecccffecfBededfedfdededefdfffdcecdfceff,AB
cddfdfBfecfcdefdeccfeefdBceffeddeefeffdcfcccdcffdf,BB
fefdefdfcfAedeceeeeefBeffdfefdddeeefefeefffdcedfee,AB
eddeeAceccefcfdcdfcccfcBdfdeceeddcfdefdecefdfeedee,AB
fffefeefeBecfddeedcddfAceddcefcddefccecffedfceccdf,BA
dfedcccAddecddefdffeeeAfccfddcefeceeedfdceccdfeeec,AA
efeceffcBecceeedddedfcAdffeefdddccceccfddfcfceefdf,BA
defdefceeBcccfdddcdfdBcccddeffeddeccecfcfddcdccccd,BB
ccefdefecAfedddcfccdffccfBdcdefdefcdfddffefeedfeef,AB
edfccdddfAcecdedfcdedcfBddeccdecdcdcfdddedfceefcee,AB
fccdfddfBecfdcfdcdfffcfddAdedecdceedcefcffccfccddc,BA
fdefddAfdcdfdefeeffceeBecfeeccfeefedeeccddfdcfcfdd,AB
fddcdcffBeedfcfdcefefdeAcdfccfeceececcecccdddefdcf,BA
fddffefBdefccecfcfeedeeAcdeffededddfddddecddfdefdf,BA
deeddfcfcBcccfdfdcfcdeBcdceecfdfcfddddedfffccdeccd,BB
ceffdcBddedfceccceecffdeeAdcedeecdddffffeeffdfeddc,BA
ffddfeeefAfccefddedceBcfcdffeddfcceffcfededdffcedf,AB
efceefcfeBfedcfccdecAdddddcfedeccecfddeccfdeeeceee,BA
eedefcBfeeccddfecfecAccffeeffeffdfddeecdcddedeecfe,BA
efefeeeBdfeedfcddcffceefcBeedeeccdffcdceeeedfcefcd,BB
dcdecdddBdfeffffdffedcAefffffdcdeececfffecdcededde,BA
ddceecdffcAffceedecfdAeefffcefffcdfecffdcedddfeefc,AA
eecdfccAcdfdccfeceeeeedcBccfcfdeefdcdfeedecdcffcef,AB
ecfeecAeedcddcdeefefeBefdfecfccfdeddcdfcecfeddcdee,AB
eddedAdeecdfcfdddffefcBeecdeefdefedfdcdfeeceecdfcc,AB
cfefeAefddcceffffcefeAcfcdedfeeedfcddfddddeefcdfcd,AA
ddeeeeefBcdefdeeeedfffcfAcdefceceddffdcffdedcfcffc,BA
ffcccefeBfeddefcfeefcececBedfdedeffdfcfdddcfccfefd,BB
dddefcfdAefffccefefeeBfefcedfcccdefecddecedecedccd,AB
ccccfeceeBeeddcddffdfBeddcefdcccffedecfedfecccdfde,BB
effeddBdeffececdefddcAceddefeccfecfdfcdcddcdffcfec,BA
cfcdffcBfcfceddccdeedecffBeeceeeefeedffeffcefdeeee,BB
edfeeBcfeeecfecdcefceffBeddffcffefddfddefffdcfdcee,BB
fefdeeddcAeddcdfcedefdddBefcddfeecefcccdffecceefec,AB
eccecceccAdfcddcfdcedcfdAccffeefcefdfddcdcfeeeccfc,AA
eeccffdfdBdfeffedfdeccffAcfcfcdfdecddcdecdffdfccdf,BA
fdfefceeAcddccdecffcfcdfBdfdfdecfefccecedccfdefdde,AB
fcdddBdeecfefeefcdfdefAfcfeefefcffcecddeecdfedfddd,BA
eefdecefBffdcfcccccccdeAedecccefdcedfddeecfccfeded,BA
fecdddcAfceeedffcceffdfdAecfdeeedeeececddedecdfcef,AA
eeccecfdedAdffeecdefdAfffdcfccfccddceecffdceedfcff,AA
ecefedeefBdcddefdefcccfAddffefecdcddefecceececdfcc,BA
decfefdcBddcfdeddddeAeefdccedededddefedddcdddfedce,BA
ecfcdccBfcdeefccffccdccBfccdcecddcecefddddedcffcdd,BB
ccdcedcecdAcceefcfdeeedcdBfccedcccffeccddececfddcf,AB
ceccedeeAefdfecdfefeccdecAcddfdcedeecfdceefdcfcfec,AA
fffcedeAdfccecedddccBefeccddceecdeeddceceecceeddfc,AB
defccedffBddcecefdcdcefddAfddffecfdfcdddcdffdeccdf,BA
cddfddBdcdccdfedffcdfccfAddeeeccedcdcdcdeedcedccce,BA
edfcfeffBdfecddefdffedecBeffccdfeedcdecefeffdcfeee,BB
effefffcfcAdeddcedededBffeeeedffecfddccffeddeefeff,AB
eddddeccdeAdfdddddffedBefeefdcedeccceefdddccefcfff,AB
fedceedeAffdecfdedffefAffddceccddeffeceeeedccdddcd,AA
deeddBfdccedeeecdcccfeAddedcdffcdeedfeddfdfdddeced,BA
defeccfAfededdffceffedAceccdeddefceddececffceddefd,AA
dfdeffdcfcAfceecdfeefBceddeddeffecdccdcdedcddccedf,AB
cfdcdfdfdAedfcdcddceffAfddedecfcdececfcdffffeecdfc,AA
dcefdeefAdcdfddfcedfAedcdddcfdfcedceddfdceffeffcdc,AA
dfddeccfAfcecccdefcfececeAddefddecccfefcfefefdddcc,AA
dcdefcAeffdecffdecefcddeAfedfedcfedecfceccffefecfd,AA
cddedBefceffeffdccddcdfdBefdeefdcfcffdcedcddddcecf,BB
dfcccefeccAcedccfcedffcAcdffdedfffefcdcddddffcffdf,AA
ceeeccffdBffffeffecdBcdefedfecefcfcdddffedcfdeffce,BB
eefdefBcdeddecedcdefcfdAcffdccfddfcceccdeefedddfef,BA
defcceeeeAecdfcefeeefefccBdfcecfefcfcfeeddceefcccc,AB
cecceeAfeddceedcdefeecdccBcffddefedceefcccefcdffde,AB
ccedecAedddedfccfddecedecBeffddffdddeedcddeedecccc,AB
ddeefefBdfcedcfdddedccAcffeecddcfccccfcccddecececd,BA
fddcffAceffddceedcddcccefBcffceceddffceeccfedfeede,AB
ffecdecBccceecfdfeffAfffefdfcedcdeceffdcfedcfecced,BA
dcceceeeeBefefeffffeeAdefcfcdcefeeedeefccffcfcfffc,BA
fddcdAcfedcdcdccfdefAcfffccffecfddddefcdeccfedddee,AA
ecedfdAdfccfccdfccceBdcedcffdfccefdffcedfdddccfeed,AB
fefdeeceedBfcdcecddeddedAfcfcffccfdecedcedcceefefc,BA
efddeAffcedeefedecceecBefefefdccdcfefedeecddddfced,AB
dcfedfAfdededffdceedeeddAcedcddfeeddfeefdddffedcdf,AA
fdfeffBcfffceddeddfcfddcBcefeccefcffdffedffdfcffed,BB
ffefffdcfBcffdddccfdAcecedecffcdecfeedcffcddedddce,BA
cdccfdffdBefcceeecedfccAdccdccfdededcddcfedfdfedcd,BA
fedcfBfdecfeecccfdefAdfcfdeddefdcefeedecfceddcfdfd,BA
fffeefcdBfccddddedeefcffBdedccdeeffcefccefdfdffdcd,BB
dcfedcecBefeeedecdedfededAfdfcdeececccefcedddefdff,BA
cececfeddfBedefefeeffAcdfcffcceecccdfdfccfcfddddec,BA
fcfdeeedddBfeffdeefdddcBedcecedefeefdfdddeedcfdecc,BB
fddedfAcecececdddddeefccBefddefdfecccfcdccceecfced,AB
efdeddcdBdeedcdccddcecBdcefecefcfcedddddcdefcfefcd,BB
efcfefddfBffdfeffcffceecBeffddfeeeedfdfefcdedfdddf,BB
ceeeefcfcBceefecdfdcedAcfdfefdcdcdecefccfcdceccffc,BA
ccdcfdfdcBedfdfeceedccBdeeedeceedefdcdeedfdfdcfedd,BB
dedfefeedBfdfcdefffcdAddfdfefdefffedcdcdfcdfdedcdd,BA
cddccdAcfddedfdfdddffcdeBecdccfcdfdfddccdddecddeee,AB
edefcfcBefdeedccddfffdfBdcdfceceefefcdddfdeddddeed,BB
ddefffAcedefedddffefeAfeccffdddecedceefdfceddcddec,AA
decdfffcfAfdfefefccdedfccAffffdfdffecceceedcecfcde,AA
ffddcceeBccfecefdecefAcefdcedcdcdfedcfdddccfcfdcfd,BA
cefedAfdddeecedefdfdcAdeeffceccdeedefdeeffeeecefdc,AA
fefefcfdAffcdfdfceccdfBcefcdefedfdeeefcfeddccfedfe,AB
cfcfddedAdfeeeeeefceffAedefeeccefecfceeeddcfffcdfc,AA
fefcdeBfecddeedeceeddcdfAdeedffdecdceecdecdecccedd,BA
fefcddfccfAdfcefffdcffdcAfddfcfdfeeceffffecddccdfe,AA
fdeceBecedffdeeedffdcBffedddeeefeccdfffeeeeefdfddd,BB
fdedeeedefBdcdedcdfcdBcfeddeedecfcffdeeedeeefddcfd,BB
fffdfdBffdefccdecededBddcccfefdfefdedfecddfecceffc,BB
ecdfddfeBfddfefcdfffcdefcAdcdcdceffeecfeccfcffdcdc,BA
fdfdcffedBecedceefecfcfAeccececdceefeffffdcdffdfdf,BA
ccedcecefBcfdcdceeedcdcffAdcdcfdecdddefdcededfdfee,BA
dcceecdeBcfefceeffdeeeBcfefcddcfeffdfeecdffdeecddd,BB
ecccfecAcdeddcfdcdeffBeeeccffeedceecdfcccdcecddedc,AB
ddecefdccBefcdfeeffefBdfeecdecdefcddffdecfeeccddcc,BB
cfddfccBeccddcdceeeddccBfdddfdffccccdccdddcddeefcd,BB
feffdfAcdefcedfdfddefcfBfcedcfecdfcedecdfeededdedc,AB
fddeeeAfeccedcceeddefdAdeffedfeffcccfdefccdddfddcd,AA
dffffAddddccedefedefdcAceeecfcfefccefeccfcfcdceddf,AA
dfdccddcBeeeedfddffcBffefdddceddcfcddfdfecdcffedff,BB
edcedBfcefcddffeeecdceeefAeefeceedfecfcfcecfdcecde,BA
ccdcedffAcedfddddffcBcecdfdcfcfffccfdddefccfdfedfc,AB
ecfeceffffBcfdfffdcdBfcecffceefccefcffffdcccdedeee,BB
deeddceeeBeedfccccceccBcceccccccfcdecffcecdcfcedde,BB
fcecdfecfdBfdffdedcffeAededdecfddededeeeddfffefdce,BA
cdcdecdBcdefcfddeccccdBedeeddeefededcddccefccecefe,BB
fcceeceefBdefcfcfceeedfefBdcdfdecddefcdddccdceceec,BB
feeceAcdedffdcddeedfeeBfcccceddccddfffddfcefceeedc,AB
fdfecdcAffefeceffcecedBdcddcedfcefefccfceecdeeefdc,AB
fcfecdfAceeefedcdedeefeecBfecdceffcecffccdfdfccffe,AB
decfeeBddddeefdcfccfAccededfceececedfcddceecefeeed,BA
cdeccecdAcffdedfecfededecAccdfdffffefcdfffeecdddfd,AA
feddedfAedccceffcfedcceBfedcddfeffdeccfdcddcfcdffd,AB
feffecAfefddeffddceeBddcfeddefedfedcdcecfccdcedcdd,AB
cdfdeBfeffcfddcecfcdfceBefcfeecedfdeeffcffcdcfeffe,BB
eeccdfdffBecffcdcddcdddAefdfdedccdcddeeefeeedecfed,BA
ccedeBeeceeddfcfccccBfccfdddefdfdcfeccddfddeccdcfe,BB
cceedfefAcdfccceccedeBeecfcedddecdfecfdccffccffeee,AB
ceecdBdfcedccdffddfecBcdfcfefeffcfcdecdecfdfedccce,BB
fefffecBeeeddccfccccedBeffdffddcdfcfecdfcfeeedfccd,BB
fcdfcfceccBecfdfecfdfAeeedffdececfcecfceccddddcfdc,BA
fcdedeBfdddedccedcecdeBdedefcddefdfcfefdcefcfceeec,BB
dccedeeedBededefcdfeAddefdeeefdcfdffccfedfccdeceef,BA
fcfcdffcefAddefcfeefdefAededfdcfdfeedeeeefccffdeef,AA
cfcceBddfeededceddeedeBccdcccffefecffcffefdcdfcffe,BB
ccfceecfdBdceeedfdcfeeeddAfddecceecdffcfefdceeecff,BA
fcefeeecfBffddfceccdeeefBdfeeccedcddefccddefcecfff,BB
dddcfcfeAccffccefccfBfcedfdfeecccfcfdfdefedcfeecee,AB
fedeeedBcfdeecccddcfedfBfedefdcfeeeedcececcefffccf,BB
fefefccedBeddffddfdeddffAcdcffdfdeceecddcddccdddff,BA
cffddecAcdfcfefeeddceecdBdcdcdecffdddcfccccdfecddd,AB
cdfffdAdccdfddefddddBfffefdecdefffffffdeddefdffdde,AB
efceeeeAdefcccdddcceddAdffeceffeeeefccdcdeefecfdfe,AA
dfcfcddBefcffcdfdeedcefBcedcdccfdccecccdecedfeffee,BB
cffcfccffAfcfefffeccfdeAdeefcddcfccecfffcdeeefddcc,AA
dfededAfeddcfdffffdedddddBdfdedfcfccfffcfdfeecfdec,AB
dfcffccBfddefdcccceeeedcBfcdccdfdfecfcefffedefddff,BB
eecdecfAdeeeefcccdfccAfeedddfdddedfddcddddccffefdc,AA
efecdefdfBffdedecdefefdcdBcdeeeccedcfeefcfccfffddd,BB
effddAddeefccededfccdAdfeffcfffcfeceedceccfdffdecd,AA
ccdceeefBccdcffecdcdcddcdBeeecfddcedfdfdeeccdeeeee,BB
dcdcfdefBfdcedcddcefddBdeededecedffdcedfcffcfdeffc,BB
fcefdddAddceceddeecdBcdccccfedfdeeffffefddfdfeccdc,AB
fefecdcdeAffdeedceceeeddBfcdfffedfeecddfccfccffdce,AB
dddccBdecddcddddcfdcfefdeBdfdcdcfccfcccedfccccfdfd,BB
eeddfdfAdeddcceecfdcdeBfecceeddfceecffeefdcecfefed,AB
ceceddcceBdccdcffefdddceAededfeddcdfddcfcfecedfdfe,BA
cceccefAfdedfcfdcecedeceBcfcefddcdeefffdcddecdeeff,AB
cdfeedfBcedfececcddecdeAdcfddfefeeeeefccccecfddecd,BA
eccceeefcBeddecfeefdBefcfeffdcecfcfccdceccdfeceeef,BB
cdcdeeBdddcccfcffedfecfccBccedfeedfcefcedeccecdfdc,BB
effcdeceBeddffdefccfceedAecfececfdfdcfcceeffcdceed,BA
eefdecAdcfeeceededfecfBffcddededcfdddccceefdcffddf,AB
ddeedcefeAcdcffccfefdfcfeBefecceffdececfceeedcecdf,AB
efddcdAcdcccccfdefcfcfcAdeeddddccfddceefcfdccecfde,AA
ddcefAcdcddedeecfffcddfAdcddeccceecccececccfdeccee,AA
ffdefAfedcdcdfefcfdcdBfffeceeddefdeedcedecddefecce,AB
ceffeeBecfcccdfcdddfBcceececccecdccefecefdfceedfed,BB
dffefcddfeAfecfdfddededcAccddeddfceceffceffccfdfcd,AA
dccefdcAdeecdfcdcfdfcceccBddcfdffeccfcdedccdfcdccc,AB
feceedAedeccfcfffdeccfAfedddccdeedcefcefeddddcdedd,AA
cfefedddBfccffcffddddecAfdefedcecdceccecdefcdfdfce,BA
cddcdeAeefcdffcccfdccBeecdffdfcddeedeedcceefcdedfe,AB
cccccfffeeBdecffcdfdedAcdecdffeddfefdcdedccfcdcdcc,BA
ccdccBffcfcceecedfcdcfAeeddcededfdffffeeddeecfefcf,BA
efececefefAddddfeecfefcBfffcdffcedcccdfdffedcfeced,AB
fcecdecdfcAeccffcedfAcfceeeedddedcdedccfdfcefefdcc,AA
cfcdedffccAffddfffccBceddddcffeddeddddfffecdfefccc,AB
efffeBeefcfdcdcdcdfccdfAceddedfccccfcccfccfdfeefde,BA
cdceeccfBddcfefdefcfeBddedfecfccefdffeffcfcdfddccf,BB
ecddfceAedeffceeeedddfdAdddffffedffdedddccdeeffcdc,AA
dedffddcBedcddfdfdffAdececfdcdfdeffcdddecedeecedfe,BA
ffefcffddBffdcdecdfdfBfeffeeffeccccccfdffcfdfedcef,BB
ccfddedfAffefedcdfdfcdfcAfffdedcdecfcffeedcffeeded,AA
fdffdeBcededdddeccefecfdBecdcfefefeefccfcffcfeccee,BB
cdeddfAfdccefcdecfdfceAddcffcddfffcdcfcceffeceddfc,AA
dfefccccfdBcceeccecddfceAddefceecfccfedfcedeedeecd,BA
ececcfeecAfedfdfdcedceBcdffedfdfcddecdeeeddfdcffcf,AB
fceeccfeffAeeefecdceecAdccfdcddeecccfededefccdcefc,AA
cccfdfAfffcdccecfcedefBddedccdeeefcedcdcefcfcddffd,AB
fdfcfdAccfecdfdcddffdeddeAeffdfffefdeedfdeecfedecc,AA
ececddcAdcfddeefdeffdfAccffccedfeeccedfddddcfedfdf,AA
ffcefcddAfedfeeffddceBdfccfccfefdcfffcffdcfceffffc,AB
eeffefdddBffedecfcdfdfcdAddddfeddefdefddceecefdfcc,BA
ceedcBfddecddefeedfdcBfddfddcceeddedeecdfecdccecdd,BB
dcedcfceAecdfedeceefeBffffdcfdfffecdffcedfcddcedfc,AB
ffeddffddBcceeedccddfAffffdeeffefefccfcdcfcfccdeed,BA
dffffBecfdedfcdecfcecdcBcffecccfdcfeecfeefcdfececc,BB
eeccefcAdfcccfccfdcfdfdAdcdfefeeefcfffeefffcceddfd,AA
ecedfdBdcdddecdcdceddddBcfdcdcedfcfeddcfcfdcffeecd,BB
effffBececfdfecddfdcdcdfBcddfceddcdffdddcecedfeddf,BB
eefcdddedBefcdfdfdeeAddcffedeeeceefdfcddceecededed,BA
ccccdecfAdedcfcfeddddcBdcefcffccccfdcdfddeceefdfdc,AB
cdeeedfecBfceefffdefefceBedfcffddfcceeefecffeffefe,BB
cecdcfcBeecdccfedfeddfdfcAdefcffeeddfffccfcceefcec,BA
eeceedeffBecdceeeffefcAcefcdcdceffccdefffceecfeeed,BA
fcdfcfccdBeeddecddccBecdfcdcefcefdeececeddefefefcf,BB
feeffcefefBfcfedffeddeAfdfefffeeecdcdccfedcedcfcdc,BA
eecdeAcccfefdfcfdffeBdefcffdfffccfdccdcedffdfccfcf,AB
dcddcAfcdffecffececfefBedcffcfecdccefdffdffceeddfc,AB
decdcdfBffcedcdfdcfeBceffffdefcefeefccdccccccecfdd,BB
ddefecdedBdefceeecdedcAefdfcfddecdcfcfdefefdcfcfff,BA
ddfcccfeAfcdcfdefefefBeffcefdcccdfcffccdcfddedcddd,AB
ffeffdAdfeddceeccfcdAecddccecdfdffecefdddfdfcfdecf,AA
dfedeefBdfcdecdfefecefeBdfcedcffdfccefceddcfeefcee,BB
ececfAfffddcffdccdcfAcdcdfcefeddfeefdecefceefddfce,AA
defdceAcffcccfedcedfAffdfddddfcedfceeceeddcdddccfe,AA
fdecceeBcdfdcefdccddedfcfBeeeefedffceddecdecfeeffe,BB
ffddfBcffddfddcdefceAdfffdcefdddfdedceeccceddeecdf,BA
ceeefcddfAdccdcedffcBefeeeffdfdfcdecfdcfedeeddfced,AB
deeeccBfeeccecfddcdfeececBddeccdfdefceeefccdeeecff,BB
cdedffAfdfccddcedceecccdAcfcdcdddecfcfdfcddccddcee,AA
ecdfddBdcffdccffdfecfdcdcAfdddfeeedfffdfeececffcff,BA
feffedeeedAffccdfcccBecedccfcdddeecfefcffdffddfdcf,AB
dfeefcefdfBdccfecdfccedAdefdedddccdcdcffffdfeccfed,BA
ecfcdcdeAeccfcfdefeffAfdcdcdeffdfddcefcfdffccdeedd,AA
dcffcffcecAdeddcccceeAffecececccfcecefffcddfffedcd,AA
fcfdffcdeBcffedcedcfBffdceffeedeecedddeedccfddeccc,BB
fddfccfdBfcdeceeeffcAcedeeefcddecefffedefeceefffcf,BA
edfefdAefceffdfcdefdAfeeefececddccfdecfccfcefffcef,AA
fdffccfBeefdfdcfedfeffdAdffdeeedfecdeeffcffdcfcfce,BA
fdeefdcddBeeefefddfcecdeAdddfdfeedcdefcdffecddffde,BA
fdededfeAffedddffddcfdfeAfffdfedcecdcecffdfcfffcde,AA
dccceecceAdcddefecdefcfAcdcdcecdeecdcceececdefdefc,AA
fcecdedfAcdcedffeeddfccecAfefdfcedffccefcfdfcdcefd,AA
dcefdcedBfedcdcdcdfdfcecBfffcdddfcddedeeedcefeedcc,BB
fdeeefBceffedcfcdfddfAedefcfccccfcefeddcfceddefede,BA
dcfecedffAfcedffcfdfdfAeddddfeccedcdeedfecfedcefcc,AA
dffefedcAcfcfceeeceddecefAceccddfedfcdfcffcceccffe,AA
ddddcBcccfcfcfefeeeeBcdedeccfeeffcececdedfedccccde,BB
cdcefcfeBfdfdcdcecdefccBffecefdcdcdfcfffdfdcccccef,BB
fdddecAdddededdefddffBeccdefecccfdfffdfccecffececf,AB
eeecfececcBecceccffcccAdffccccceedffccefeefddcfcfc,BA
cddfecdecBccfdccfcedeceedBeefdddedffccddedcefdedcf,BB
fdfecddfcBedcceddececBeccceefeecefcfdfceecfefefddd,BB
cceedfcAfdfefdecefccddfBdfeeffccfedfcdfcccfcdedeef,AB
ecffddfdccBfdcdcccfdecdfeBdcccceecfdeccefefdeddcfd,BB
ecdcefBcdffccddfddfcBfddcdfededddfedccdffeceedecfc,BB
deffdeccfBfeddeddfcddeceAcddcfdeeefdcedeccefeccdde,BA
dfecefedBfefccdeedcdedcfdBedccddfedecfdfcedeeeddfc,BB
fcdfddBdefcffeceedecedBedcfdcffeedffeefeeedfccedff,BB
feeeddddeAeedefcfeeeecBfcccdfccccdedcefffdccdcecef,AB
ccccecdddcAfdfdeddfefdcBfcddfdfdfeccedffececcceece,AB
fcccedcBddfeffecddecfcfeBfccfeeddfefeddcceedddceee,BB
decfeefddAfdcdfdecefcdBcfddecceecffcffeeccefdefffc,AB
fcccdceBdffddedfdeecfdBfffddfefceedcccfccfeecceccc,BB
fecdcfeedfBeffddfdfdececfAccddccfcdcdcfcfefedfdecf,BA
dfddffdfBeccfefdeccecfeddAfefceeeeffccccdffdfddedc,BA
fcddedfdeBcfdedcedfddcAedfcffeedefdefefcdddefceeec,BA
dfddccfAdcfddeeffdcfAefddfcdffededffecdedeeefdfdce,AA
defccceeccBddddfefdccedfBccdedfcefdcccfddfdfeefcef,BB
edffefdeAffccdcceeecdccdBccfcdededcffddccfceecdcde,AB
dcffdfedBcdeccdeceeedBdcdfccfdfdcdfdfcddccddcececc,BB
dedecAefccfececcdcdfcdAecfdecdcfeddecdecdccefffedd,AA
eddecAdeedddeecdcdeefcAceecfdffeefeccceffeedfcfced,AA
edefffcfBeffcddcedeffeAedecfcefdfeddeecddcfcfefced,BA
edcffdfcAcdfeccefdefAfefecddcceedccedffdffecddcfef,AA
ddceefcdccAdecceccfecddeAfdceedffdffeefceccdececec,AA
ffffdefccfAcedfccfcddAeccedfccfffeecddfccccceffced,AA
feffcedBedceeddfefcdcAcccfddffcefcddfeedfdfcedceef,BA
fefeedBeffdfddceccfcAdccfcdcffdcecefecdfedeeefdfec,BA
edfcefcBffedefdfccdededeBdcdfefcfefdcfcefedccdfccc,BB
cdfdeccdBcfecdfcddefeeAccdcfdffeecedfcedfedcfcdefc,BA
eedecBeddedfdffceffdefAdffdfceedfcfefcefefcfcecfef,BA
dfdeecedAddfdcedececdeBceecdcffccdeefccedddfffddef,AB
cfefeddAfefdffceeceeeAfefceeefdfefceeedfeeefdeecff,AA
fddccdeAddeedddfdcdffcceBffcccfcddeefcfceeeffdfdfe,AB
fcdfdfBdcefcddeedcfcdcBcfddceedeffddedfcdfceecffcf,BB
ccccdceccBdeddeeeecdfAfcddcfcccfefcfcceeecdcedfefe,BA
feeeffdfcBefccfffcdfdfeceBcdeecfefdeefefcfcfcfeecc,BB
eeccfcdBdffcdfffcfeefBfeffefdeffdedfdefdddffdfcdff,BB
eeeeddBfdcddfefdffdfddAcfeddfdfecffedffceddcdeefce,BA
ccfddcfcAdddeccfdfcdBfcefecceffefecdfddcdfccfccefc,AB
ecdceeBedcecdcddfefeBccdcfdfdefcfcefdeeefddcedefff,BB
ddcccfcAcecdcceeccdfdcedAcffffdedeeeddddfdfedcddfd,AA
dcfeeefBdecddeeffefdecfAffecceeffcecefffcffddccfef,BA
cedcccAceeefeceddedffAdeddefeeceffdfccedcfeccdfcde,AA
cfedddeBcecccdfdffeeeffceBefdecdceffefcdcfffffddff,BB
efeedddfedBefdefeddefAcceefeecdfeeececdffeeffdcefc,BA
ceeeeeAcfeeecfdeddfdeBcfcdfecdefcfcfdccedeeeecfccf,AB
fddeefffeeBcfefeccffceefBedcefefecdededeeccfefcedd,BB
dcefdfdeAfcefeceffffdfBffceffcefeeeceefecedfcddeec,AB
efdefcfecdBccdfefffeeeAfffeeeedfffcdccdecdedfededd,BA
ccdedBeeededdeeecdfeedcdfAfededcddecdcdedfeeddcfce,BA
fdefcecedAdeccffedcfcfdfBccccfccddfcfffeccfcceddfd,AB
eeedfcdcdcBddedfdddecdcdcAedeeefdcfdedffdccefefede,BA
ceccdcfefBdedfdededfcAeffdcfffeeeedfcefdceeeedefdd,BA
fdefececcBffecdecdcfdfcfcAcecfeffcffdcdddccefddfcf,BA
ffceceddAeffddeedffdfecdAcccdddeeeeecefdceefdecccf,AA
feffeffAddeeefcdeecfedcAcfcccdceccefcdcccedeecddff,AA
